sku,a,b,c
cd51c6a69365e3c0d4c92ddeacc60ab1,7.6,17.4,8.0
b60a070508a59bbffe29203d597a8dc7,24.9,11.2,43.7
575ceee9143a7333b580de1bcc627271,4.4,17.0,5.8
793cdeec4c3c4ed6c51dc32f461b4262,11.6,3.0,16.4
b273203adffa1ee481a1fe6967f57eba,4.0,8.0,4.0
d71d0f69d3cd8b465de702d94dcbaeef,6.5,19.8,4.3
a46b4e8a834abcbd6639bba1d2fab889,6.0,10.0,4.0
85bc8aa496ad42f69e98adc7a52afe43,5.8,27.1,9.7
a88728b30ebe9f0dcb589476e2ae1981,8.4,4.3,13.7
5d6a64bd4c01b724bb31eba88fd114c1,18.0,11.0,22.0
6a4abf23d2977d21817be6aae077df40,7.0,12.0,7.0
8cf62b9ef925ba9f4f5ae482dcf89c8b,4.3,16.6,8.1
9427c9b11a9afd497fd62d47b013f623,10.0,17.0,7.0
3c8a075958941b4b2cd647f202b88461,22.6,11.1,25.6
38e536f1554b7e1abda6b973e7bfbd9f,10.4,4.0,14.8
1fb349723ebf7f844910751dce01623c,12.0,9.4,16.7
4b96fd68148be0073a96d6b1c902f507,11.6,27.4,17.1
5cc4a128616c3197b90498a366b9ed32,12.0,24.0,1.0
c2fcc0f05938603b1123100d3c563e3a,8.0,12.0,8.0
913fb9c0adfc67cfcbfe857a016602fb,12.0,7.0,8.0
fc901170e7d12e236a1a373121931cb8,7.0,11.0,4.0
6e516d9fbf99c7fa836d3c463c4f7e07,8.2,7.1,15.8
a268ae7b69f80f6a1f3b5be9791d4385,11.7,5.0,19.2
8c8de92a7d56063f690832e7323c0843,4.2,12.1,4.1
4127edf7ab37af64fa529c21c10fc45a,5.0,13.0,5.0
f1bebb088625096d567bb2331881bc72,5.6,21.6,6.5
0d8e44d74c39663b7addecc208dc3c34,6.7,16.8,3.9
b2cfde5fa7d64db9a5968ac39441078d,3.4,16.3,6.2
26c0ee2622a265803b32f274a770e9aa,5.8,11.9,3.9
1910d91b795e8ceada448b8caa24da18,5.6,21.6,6.5
1821595501acd8236eb8d1631e5bff27,4.6,20.4,7.6
3e27b0e289c4d2f1d1fe1151d9796cc9,5.1,17.2,4.7
f0a9f57100234fa6f139cd58cc8d980f,4.7,15.1,3.9
58d4a4dd966ea73b7ea4f33429b29080,4.6,21.1,6.9
ffe819b29ef1fe50fb08c449059323a4,6.9,19.3,4.1
313e02ff83d8eba33f64b1ce66d527db,5.3,11.2,4.7
137253e2b4b22d79cbf762aafa1e7588,4.9,11.5,4.5
ca768da83d69a030c83bc54de5c955be,4.4,11.3,4.5
93cf05213dd82a4771629bb3497a733b,4.0,11.4,7.2
40dfc2e716e5236e33ac505444e41755,4.4,11.3,4.5
ed4a5e1b4b36017d58702f987c4a3eb6,4.0,11.9,5.8
3197a7fb45dfc9b8ae783e77c716a1fb,7.3,17.0,4.4
032e6a7c06ca164756787114c7b91ea7,11.0,15.0,10.0
eeb5ac2e8dd00a71aec885a9a898b79f,6.2,16.8,4.0
85e76e72d592112f0781cf05d803f82e,5.7,3.8,12.4
0868ec63993e82c4e2635f9cdba50c45,15.2,3.9,4.9
367887a9d43fda25a9f75ba105064a91,16.4,3.3,4.9
ff7ada49cdf55bde0d310b620d62fb30,8.9,16.8,5.5
f2766ea1a8c47a4e004d74eb8d4ca210,5.7,18.0,6.9
23d2f1915dedba6b46d14620c72b0033,8.1,23.6,4.8
d80022b84b6036536f86708981fd51a2,5.0,11.0,5.0
e8423bd0cf28c02bebc1c101e6f1e7ac,4.1,20.3,6.6
27e001d6ba0943d7e92f6e6f0b8b270b,11.1,17.0,5.2
82025c95772bdc801dc8a2691df9c1ff,5.0,20.0,8.0
d1759d1e3eb5febc8e5ec739fd125da6,4.4,3.0,19.1
c4f6140b4fa79832da2c3db51d60ab5f,7.0,19.0,6.0
e8ae99a6d829eb97f67601bef7b8f294,4.7,24.7,7.6
635c7e29e3f1f3873ae0e33885b1b5a6,3.9,19.1,7.4
0ee0c699ad6aad9c68bbed929720f259,4.6,3.0,19.3
32ec153473b2e0856a9d949a336680c1,4.5,2.9,19.2
09797f8b2256293b9389b8a31231e387,4.6,3.1,19.0
1116c93166916ffaede1d7a70da6883c,9.0,16.0,5.0
465e7faf2d43a999fe64783b1c5eaaf4,5.5,16.6,8.8
9d14af5f11199a416edd9a9ad64a163e,7.0,24.0,4.0
ea32f063920d53e1f11eec5c43d4dee0,4.3,16.8,4.6
df9e06a5d1091d4408397e05d00ef5a1,4.8,24.5,7.5
0c75bd743f555e5c32eefe4297271462,5.2,24.6,7.2
97f4f019f5d9c593fe893d387033b9c3,4.7,24.7,7.6
62067244bff8a22ded74b59302ece588,14.0,2.0,17.0
666dd1517ebae5af767f68634aba603b,6.1,13.6,5.3
3a4c90f90ddb4ba0ce0c0237b121b5d2,4.6,17.2,4.5
2ce0d7b538e19502e6925d2a751f926f,7.0,7.1,6.8
290870edc7d1791b201be02065a108cb,8.7,21.5,5.4
603289fee7e992e6300176fc2b724e96,8.0,22.0,4.0
5f57d2960af9d69fb897b7e3a1caca30,7.0,8.0,7.0
a1634899f0fed5147b1ed8b8ab619754,6.9,21.4,4.3
010ca7c0f64966822392d8f2f773552a,5.1,17.2,4.7
e1b83fc845aaecd4bc655a0ff27c8728,4.0,12.3,6.9
fa06a413dda06d31217ee485e5e40ef8,13.0,13.0,15.0
89338e92d3c833d0bcdf68a42b91e22b,4.5,11.9,5.6
fb6de7f2b35c142a8f5de03756dc87cd,6.6,21.6,5.4
42291c9610e99e305ba5171f8306992a,4.5,24.2,8.3
3a027c501348063b8d50d5aeee4acc6f,6.3,24.7,6.1
5c1818cf85723442d98765922c72cb27,8.0,23.5,5.3
edc41bc9496e9186dab0f596502980b7,4.5,24.7,8.0
e39a920cfde0efde5d63e30ba4ea79c2,4.1,20.3,6.6
f8554be01ca0d75ec75abea8be9d82a6,4.0,12.0,5.6
595db93659e40f0e2ee67541c4205879,6.4,23.3,8.3
345c37bd651cc1ef0fd434bdcb467e84,3.8,12.5,6.8
706e7afbd69770bbc0916460cba66cd2,4.8,16.8,5.0
892e9fbecb295327d8076f2b179f5f41,5.2,22.0,5.1
3011ae944b51c7fddc65b6780466b981,5.7,24.8,6.7
5438267eb95df0e254509d994e13eb67,5.0,17.0,5.0
afd91f9a715cd8ebac0c0364e98d1563,5.0,18.1,4.6
82138c22d80f6718701ae08fbe88afba,4.7,20.9,7.5
0315a8a55e65ffdd30701b2368109bfb,4.1,12.0,5.7
4c80c77e8d085d08634929086d60245e,4.5,21.1,7.0
503e2fa903cbeb98dc9c66500ec57f3e,4.6,11.5,4.6
da4e600c5bfc1939825846e106bcd1a7,4.0,12.0,5.6
543ead9c7765f3ec4f993e477d1962c2,4.2,12.1,4.1
c5411a9cfaa89df2979a26535b19503f,5.1,17.2,4.7
218e0243e1118645d3f7f1d039990ebd,4.5,21.1,7.0
03a7fc99a601708e4a3e884f2003fea0,21.0,10.0,33.0
3ce2d6352790b2448b9264566bac9c00,5.1,17.0,7.3
e43ae9050e7ca5de7b4ce441ba488058,13.0,13.0,15.0
153f305ef6fd01ac06d8c4c81fc62809,4.5,3.1,15.8
257e94d4dee38cfe270710b698cb3948,6.4,21.9,10.6
a460a5f993e2db39529e440e8f8d13a7,5.1,17.2,4.7
16429eb0245434617271d7f3a874973d,5.3,13.8,5.6
8cee5158b5a8bfa43edb2802d48299fa,5.1,14.2,6.2
90183e7e0ce3532a6162384a6427b617,4.5,25.2,7.1
07259fed224a58e2cf766528e73fd04e,7.0,22.0,6.0
a8b1af235d0c38a63264b29b9cf5a22e,4.4,3.8,17.2
ea155195e44aa1427df8bfef58684f7f,13.1,1.4,16.8
94aba02067baf1d79fe345f931c5fefc,4.4,19.3,7.8
312ef67ef19d0ec0cbc95a4d6a5e65c0,6.5,19.8,4.3
e8ab3a86237e25564e88f61ff4f5698a,4.4,19.3,7.8
e380dbe469986a6e7bd65cda06abb409,7.0,22.2,9.9
fc961cf4a3658efc8584bbbcb2c26faf,4.7,21.4,8.5
bca374dcfc5a987a4ac608c0d217dbca,4.8,16.8,5.0
e9c28b8491d2c60d9b40defe99de7e14,6.9,21.5,7.5
38bb206992ccecb0e710df88580c1334,5.3,24.6,7.0
ba4b1f479bd65b0585f7a43af9f7b426,13.4,5.4,7.9
df4db4741c38e60812eb2f6a7f3a97aa,4.5,22.7,5.9
99ab5190ffff062027fe6c02c23690cf,6.7,22.5,9.2
22307111d4d9b7f0b9b5cce2a5a2b792,4.3,15.0,3.9
54872bce0755854c0d7537196cacf54e,5.0,11.0,5.0
65bd8a27bde904c890fe68bee7f66623,4.4,16.8,7.4
fb88cee6d76784f5408d2679400a1b97,5.1,18.2,4.9
791db988131f0eb0a1b3c82827649caa,5.6,11.5,4.4
d96abefedb5293486fa85e17cc2f33c9,6.9,21.2,5.3
2963d66a65e98e04ccbef9c673a87911,18.4,5.2,5.0
e6c330af5e9fc264224a42f54deb63de,7.1,12.5,3.9
1569a1681d7e92ce22fa893e120f52dd,4.9,16.5,11.4
0b2542c0663e86efcaedb3938422369c,7.1,12.4,3.9
82770885fec0e88b41c43ac31ca15723,6.5,22.6,7.2
a37dec3530fcc9130ad207df1d376ca6,4.1,19.2,7.3
818ef69b1ce4f29998759589018b27cf,4.3,12.2,7.0
36de5363e9d64f5e1b7b47cba8b1d66c,4.1,12.3,6.9
a8a885876c9f8158e668d3bff496af89,4.6,11.2,6.1
a94c223838f1fc681453cf6a71d5f8af,5.6,21.6,6.5
4979522e2e75586deaba01f3bcd0c94e,6.5,17.7,4.1
ef5324ba097d406b41f06fc9046f96b3,6.6,24.6,8.4
c8acbcdf9905ef4a932eb07f2a2de14f,6.9,22.2,4.8
b82487276d6c13eb0232099885d959e2,6.8,22.0,8.1
aa3b951bdc9866bead828b51588fa3fc,8.3,18.3,7.1
193f8875e62115913909d5d4a924d9a7,5.7,11.4,5.1
05832767c7c4b44801fb87db3fe3f519,5.0,11.0,5.0
bf3024ee5809942f37d95a05b3dac029,5.3,13.8,5.6
a4d91db5b0c9ce32910a073b5fb1bee7,4.1,12.0,5.7
382b68e87c2cc0c7946eda7ba18f6ed7,7.0,20.0,4.0
e4479d614448984e741eb83a47d286b2,6.1,3.6,9.3
6cffdd6ac4584eea8deb1879bc59581f,6.4,4.1,8.8
1a8b74df0f3f48e0e6b444c642e00007,5.9,11.9,3.9
d5f29f4f403f5dddc612a79f8a81f6f4,4.1,12.0,5.7
1db0380ff7ab113d3129c5973acb98d5,4.6,17.3,4.5
12da5a556e345fff83d6e6a25be27bbb,4.0,12.0,5.6
48fce835cadac5769dd874254cfdc2ea,5.0,25.0,8.0
1538a5ef80a36c881ccaff978a5671c6,4.8,24.7,7.4
6e20a714602f83f4f39ab9dba6026356,4.0,12.3,6.9
be9ed10730ba1f5c880eac5892f832bd,4.5,18.1,4.7
e3b59b02406527ff6850173f99dc8b98,5.0,18.0,5.0
9bca5e2d2157fffe6383754179eacb76,5.5,20.8,7.2
22ee330bf21ca2bae24cbd886c8b8284,4.8,24.6,7.2
769a766298ac3ab43628aebf489bc765,4.0,18.0,4.0
acb5e403dfeb0c4207034cf00eace936,8.6,20.5,4.3
9edfec7cd8ddac4489ed06138f8a4106,8.0,25.0,5.0
8e6d12855d59a06daddfd39ecc7edba3,12.6,0.9,12.5
a83dad874e0f04c7561d873b636b85df,46.0,46.0,50.0
95274c1298da41b2cbaa4f684ad80fbd,45.0,19.0,44.0
dee529825c23158a527d464d6a082931,43.0,35.0,39.0
4a8ee9ecea098f587688db712c0aea77,64.8,14.1,40.2
adf7a09ad4e4e517861978355c8f998c,7.6,6.2,14.1
4836456c353ce104c2d759bbde7659b2,8.3,19.1,3.9
d50c28b67eb959610d005e4873734b2c,4.0,19.0,9.0
a2aa0e98196005556f3c0de4b502f3a9,7.5,18.7,4.6
36c335fa1f278f5d2165cedb459f746d,7.5,18.7,4.6
e57120d1b53c06d1cb91bb2e5829eb7a,7.0,21.0,5.0
b65ee9731fd8c2e9453d965ee97722c7,6.2,18.7,5.4
ce2c8c321fe0f6604450c56473a56570,5.8,14.0,5.5
9ad39170d7149e3844194618c2e6604f,8.0,23.5,5.3
58f70d7f14e54be30d4e6958dfdf369d,4.2,21.8,19.1
b342a17c2ed1a785175da9ab9dd522c2,17.4,24.9,6.5
598026915098ccb9a4509b2c52180e36,6.0,16.0,5.8
01a6617d89ac6834665f56a42c8d956b,6.4,4.1,8.7
508ae40fcfe1fac9c79581dd23f24171,7.0,18.0,5.0
c531b061df567b3ea850743ca8a19b50,6.8,21.8,16.3
dc4aa956cff7b7c6d712108eaee7a482,7.4,16.4,4.8
e9758a14bcbb50868d022da139caa7c6,10.0,6.8,17.4
201d018ba2fbce7493e08f605c0b257c,7.2,4.9,16.2
69b4d93910965152168879ff073988c8,8.8,7.5,17.0
d61cc652c9dfa677de16c43db0bfc89b,4.0,13.0,4.0
8a4ee32eba1885d548e8312bd7752c92,10.0,6.8,17.4
07cedca40a2b144a45d67870f17dc79f,8.5,5.0,12.6
015e91cfbb319d44219d6bc2405816ee,35.0,86.0,56.0
3d2785d50529a99cf19c4248e985aad2,4.8,21.7,8.2
02eb9b6f16f58e9ecae0a134c6bd00e7,26.8,17.6,21.0
617e14d13a7d10372d7036f69687e809,12.8,4.0,18.0
e5a36cde1d98367c00f1031577032ed3,21.7,10.6,26.2
5371e4e1d97657f193e4ec71901e6a36,8.0,26.0,8.0
47b67c7bd6d44eee1ea26c5ab126b30b,12.7,5.4,25.0
2e38cf8a563772cd7c2390f48b069a41,5.9,14.3,5.9
ab3f74d62cac6a488c51b688ead30bd2,7.3,5.3,16.2
4bcffd9d61db80e245d76e5cc1fd8bda,7.8,4.4,12.2
cc7158a779692749d5cc1680e0a7c44d,8.0,11.0,8.0
7617656ab712fcc03060ba096d1ca899,4.4,4.9,18.1
ee8e5f66145fc6014096f5a023b4a327,9.1,22.6,6.1
e7b4bdf9050c47c4e1aad29aedab675b,49.0,26.0,20.0
0edc98f2ab32e19d7667c68beaa8b39d,20.5,13.5,22.9
9ae6802100716cfcdeda88a6ab578280,11.0,19.0,6.0
e734ef2e4b1b97270206dc5ebaeb85db,11.4,7.8,23.8
99cdd1ab188d78cb9bc732e5ad958af6,6.1,3.6,9.3
2320f7082dd5b22ace7b1e6445433396,27.1,11.3,43.7
bdd88b6d107e59c8225e48c223d15be9,9.8,25.0,1.0
6c1f88edde9811ed2b5b18c6d33d04c6,6.5,19.8,4.3
6fab9806c5cf0a2898b9acd2ed0e7be2,7.3,4.4,7.8
e700bc4d63fb9f43f63ef9b9faa29381,21.7,10.6,26.2
c3228ba9cdda373f11d7c9dd767ca1d3,48.0,35.0,15.0
7021c5edc751543deb5f587d93e0a1bb,23.2,6.0,13.2
6beac1d2dbbbd6c420625511c9aa9349,4.9,18.7,7.2
04c7a2bed04c0ae68435545e836712fa,8.7,7.0,26.0
e7ae79beba6a82c50775729f91dc09a3,8.5,1.7,12.0
6d2fd0662dc62d66f40767f5efba6c3f,5.0,18.0,5.0
e77d0a5ed7446f77776bc705fc99ed6d,17.0,6.8,14.5
83c5c0c7157d09c3c4800475a30e34c2,11.0,6.3,10.0
fe66afda4c4a79edcadd0161baec390d,5.0,18.0,5.0
8df37f0557c74ab29551c7375a732c93,23.5,16.4,27.3
d852912c89704ba043f6f246644a3e59,7.9,7.3,23.3
9bfb8c0e146025c8dc50f68edb8df744,16.0,1.0,10.0
59dc320ac9b55953a778a0419d88d4c2,4.1,10.9,4.1
6130a682a4ab31aa80124b6b4e467563,21.1,27.3,34.9
aee0a40ae954dc88c6866a35f1babc73,8.9,4.0,5.4
2cee85804a52db0d1cfabe1cc09a7ed6,21.0,30.0,40.0
dce1189390fc55c756772cba4bd29069,6.8,1.4,12.3
27d1106f81238fce374dce238406ec2f,15.2,11.0,23.6
af00dd893b6ef90115e9b77b79b72b9a,9.4,4.7,15.9
28f11108d63695e1bc2af2beb44e3355,5.0,2.3,8.5
5edf6812e3bc574301fded6c740a0b75,4.0,13.0,11.0
dff5e05fb87e584c4d9efdf970cada70,6.9,14.4,8.2
2e311cc0025d9de0673f801c4b1d059b,8.9,4.0,5.4
c695e301c516ffdbfccdac509af7085b,7.4,24.7,9.9
02375dadf7e95379bd405bd32f5ceef5,22.0,11.0,32.0
f2f1c6e17191539393986e5cd0f45f42,10.0,22.0,5.0
3898535885982edc72792bdc0ecdfbec,9.6,0.5,31.2
9ee2f03f859a3fae84be7775b8cc4f78,20.9,13.9,24.2
0c30b26a566a5eb1f3f7a804459cbc88,5.0,17.8,4.6
53806fe3cdd417014a09321742862449,17.0,5.0,5.0
d438e7a268d35b5de698ba491b871089,16.9,8.9,29.2
32141171c6a283f3305f82c83a63f7ce,21.1,9.8,20.7
bd68c9fb43e1e5a362162ca559d59188,16.0,23.0,4.0
e1b9199ae5e100c464aa92539346b3a5,19.9,11.5,29.2
cdb723681c11eea0df97d329432b59d8,7.1,4.9,7.7
73df83560adfa5d8fbeaeeacf6bc3dc1,13.2,6.5,24.6
d0c8de35c0283e0b22a0f4137cf767bb,13.2,17.7,14.4
63f2551256639d6cd2b314134f72276e,63.0,45.0,24.0
c6f70179b4a6c8daee1b0f8de7837085,20.3,9.7,33.5
7c17e5c3ef3acaf53f63300ff2d6eedf,47.0,26.0,9.0
533dd69ef034570e63130ef549258b55,17.8,8.8,29.7
e5a755544915e7a7185798c31a0d3a89,21.8,10.5,26.3
05ba7c02651ed652b09cd9e90f670931,18.8,12.2,30.7
1617f4079b27df04e4c437611ae75579,44.0,46.0,39.0
899262a7b9c76f9e488d346a5508b29d,15.8,15.7,34.7
f62bf66b32107bbf982895061beb9b7f,51.1,52.0,47.6
6287a74b664fd8ad4ed5c541b399a82b,18.6,3.3,49.7
e4dfbe32bcd2a9480aa12fbc9ca5c64b,5.0,15.0,4.0
0375848b0dd29eab19010e870f1f75c9,17.1,4.5,3.8
2094235f0e27974a9e16954f9efde209,13.8,3.3,3.8
6f385fd034e5e3ae3c508f82551331f3,4.2,12.4,3.9
1609d97dd861b2d16ccbf0544ea2d824,4.0,17.0,4.0
80d6af2b4f57f7382a8820aaed0bbb0f,5.1,4.3,17.5
662d2c3e5132f48125defc5eae1fdc07,4.4,4.2,17.9
05b89c9332ec06cef35cd826862c93d4,4.5,3.8,16.9
ea237b06c013f3bfa38bad1ca494dad0,5.4,20.0,8.7
e97dac2ccedc1a18ab26201a41e41608,5.0,17.0,4.0
e22bebb681b9293500d0ecab42e22a9c,4.1,3.3,13.3
442b591c46ce5f278544e066949f8459,6.0,1.0,23.0
7b9ae8388b49b692b9f7e8600ef78f6a,13.5,6.7,21.4
b3ca486eb948d615c8a03f9c7e9169bf,7.3,4.2,18.2
1001fb59f4504ff989671619e389cc20,9.8,6.9,9.4
3fe78bdd44471f89ab4e003c74cc77ae,17.1,26.9,17.1
472f7df1f1c8e744f2f3d2ea705eb0a6,38.9,16.2,49.2
8dbd24f08073ea9f7c314df0b6383e87,21.8,10.5,26.4
94a91714c927f0da9af72c76bc3efbdd,11.1,6.5,22.5
21b796282a10032262cdae38786ed186,20.0,6.0,13.0
6b07ddc9180b21a03bef0a2a38bb7222,8.7,7.4,17.0
4bb5718df8d237baf99d9ab5aa1f989d,5.3,13.1,4.9
8b8d83bce81213c03bf9398f9fee024d,37.0,62.0,29.0
58d986ce3cabcb40ce7b82589b5586a3,8.2,24.4,7.2
24a14b566588db8898077357fce5dadc,10.0,7.0,11.0
fbdd7147ef7a958cd7b4e950d21cba2b,5.0,19.0,9.0
0c13090c26b1ed96f053afddd30e407d,18.6,47.6,24.9
606ba76ac2d489aff8d2cc8563b9699a,17.0,8.0,8.0
cd363c642b5f4bde5597325c0c064ab4,46.0,47.0,19.0
327984a660d3be37dda7f6f6c8a353aa,6.6,26.0,7.2
abf780b8ee771c41eb70f7c45ae7bca3,14.0,2.0,15.0
8ac420771e2be464b71b36fff1b37bc1,8.2,24.7,8.1
931f73ded2c3a2c85df90ea5b7930799,5.5,23.8,5.4
915a9e11bd90e331cbc15d56ddc32a7c,12.8,8.2,24.5
8e95b95c5140a73880f4a6895878d662,28.0,6.0,10.0
ec19b930f3d7a8ed184cc33141f806e9,7.9,12.0,8.5
d84151423ea90179c0f731de56bae810,17.1,8.6,33.6
93811e6134318a1c9f180a7e352b1197,6.3,3.8,12.4
fe1a72945e07e0f657afdd4eddfb6c0a,6.6,3.2,12.7
d3daeb21af7ad97786efc2ea75188868,7.7,11.1,7.1
825d33b8fe60b26e0e87f5ad04397351,5.0,13.0,5.0
800052965aa7b0f53e0ef482ebc51978,23.0,24.0,33.0
1058325a416a472bd7b301aac20d29bc,7.5,5.1,10.8
cfa595736d2402a01ac9cadb01fedac0,9.0,15.0,9.0
a1c39fd5698f8e8302cfd7bc2cbb688f,16.4,9.7,28.9
355827ba0fccf7e0ffb175246ecb3a77,12.9,5.6,23.1
056dda216149ce335bd9effefdac01ca,12.0,34.0,28.0
91492505a272dc870de7b168ec929ba5,7.0,19.0,4.0
ecb3b6724024b5a89d0a63799d1b38db,8.4,16.1,7.0
7476ce95e16a7b7fd10a7679dfb5ddb1,7.0,22.0,7.0
fef672d0466f6d9c14b20687fac51794,5.1,17.9,7.1
8bc7f20a1ae328b29e6981cceecf1b8f,5.0,22.0,5.0
cd19209578cd057b52b54e6ed5e6edeb,6.3,24.2,8.9
f03cd6173c9854cffcb6f3cd7f24bfb2,11.2,20.0,12.9
4320570f8289082b1fa38a5d5b92a8bd,6.0,1.3,21.3
50ac2829cf02a84130b104f1073531d7,18.1,11.6,32.0
5c952d9b020b22a57a13f5937aebc9fc,11.1,11.1,9.3
8f5ea8c3009bdcaf83d31f6044dde5fb,6.7,11.3,6.7
393de8c885d5445c076655d45c333049,8.2,7.1,15.8
542c10c0c8fd97ccdb75afdb4fae1927,6.0,23.0,6.0
f4c77a7b0d6c7b29c48408eeda5fb8c1,18.0,12.1,29.9
4fa4a92e7fcc7c69386e8db174c9ca49,32.0,12.0,37.0
c2a48a8048ea81dd9f7a9640576a3c1f,10.0,12.0,10.0
45a12fc8954297bebfea4c8ac34a5f67,15.2,4.6,9.1
1d9d73ad9507fb67913a94897b7174bd,9.0,6.0,13.0
8a83008e952969c04c75f1353d1d6506,5.3,19.6,7.7
c5fc06429fe3fbbafd46460d86661a9c,7.9,26.4,10.5
c600dad1bd5caed2100d01b40b5231b3,6.5,18.7,4.3
9b3a5df4d87abd5b23a4c78d3b9d50d2,7.0,25.0,15.0
c21f78924383601d229a25fdc89dfa83,6.5,19.7,6.9
681fb3401d79a81130fa9c905c3c7598,23.9,26.5,31.5
115e5173a4338ba6fd8135018ebe20d0,6.5,3.2,12.5
3039fcfa862341e547e0b8314ef02d5c,8.0,13.0,5.0
41ef27c4483fcb53d9a142aa20ada8b0,12.0,8.0,26.0
484c9b2f53d348561ffcc44df6ae1ef1,6.0,7.3,22.2
196003bcf7940018b5f0c49e8372ed75,5.0,13.0,5.0
2422301af44b32349cd52edfd5b11b88,23.8,24.5,33.5
aa66f2e089eaa25e3135732b44293a34,4.8,4.3,14.7
8de5234427aa2fe864d1b4ecf3d65cde,5.0,22.1,4.9
878898348348169eac9cf5802aa63eaa,7.0,29.7,10.7
eb0962e32cd496ead7de32489e303492,16.0,2.0,14.0
1fedf6a2a52ed79f1fb345142fc77794,7.0,28.0,7.0
02d67c0c02e308a34a3428befaf710a6,8.4,5.1,12.9
0431252d30656918501170d9b7a37e17,12.0,12.0,34.0
080de86f060c4851b131c117c95222dc,8.0,14.0,8.0
fef5c4dd4c9c106fbaf7c620da57d834,17.3,8.2,29.5
e317a2114f4f3d44801d96563019bd08,10.0,13.0,11.0
cd3e354a9ee1f2ff47a9f6f3ed327a2b,10.0,13.0,10.0
cf3c94211da6801779ba8095c5d6bf86,10.0,11.0,6.0
5e94f368d889a48fd7cef87c8e689b00,5.7,18.2,7.2
a78eadafacfc4b68d514dd93895ea196,25.0,15.0,64.0
fb3974805f2beb3c87c5bd3fc854fff4,15.0,17.0,15.0
795eb87dbe9375a9c4d7eec7199421e0,12.9,26.3,15.5
242e7de1bf151bb26a092a252d32c610,8.2,13.3,7.5
65f979e13861bc1db132ff5cb7b21507,8.0,13.0,10.0
2f38d3a9bc8f543ad667b1636c24bde0,10.2,8.9,27.8
fec37f6779cc377d75f0de61991e6da6,8.2,7.1,13.1
521c33826bd72d72b7e76d965fbcb93a,8.4,7.0,13.2
864e0b678bce2e5ebfc9676aa281ed1b,11.0,4.0,10.0
ac4a26e035b719f09714879c816dd34a,10.0,3.8,12.0
affee443ff688f5ec2c94c7002be4ab9,9.0,7.0,14.0
b3d6516e61175672f5dc44fda4b2d91f,26.0,34.0,18.0
5573da4d369b6d5b5bda5d49af835ba5,12.0,2.0,12.0
250114910be1aaa68d806638fe100851,9.7,6.4,16.6
531149632539bfb97f2f349ef3de0c8d,7.3,19.4,3.9
37fdcd89f529ef4cfa19fa6bd3427106,7.0,17.0,8.0
6afddba70b63e27d4b93e70a60fc169a,12.3,3.9,4.4
736a6caae23350be276fff5858fb153f,10.0,17.0,7.0
f73834e92486123aad6d228f46c4f08c,12.3,3.9,4.4
550e6d403d3a87343000b5feff585cf7,6.2,10.0,4.7
6114562b4f98d77dad083fddb0abdff4,8.6,7.6,16.9
e022dcda6f13525160de6dfabb40a881,4.2,4.2,11.8
19ce229040d303d49a8ee42e05c9860f,6.0,11.0,5.0
f49385196cb38ec432a0fd0fef5af052,8.0,18.0,8.0
04a3a4b2001b1a70e2d3e46f8a47d6ce,7.0,16.0,5.0
e1005ffe15235ce00687f8bd425804cd,10.0,7.0,17.0
97405182f5cbe4366ce7d7c481351c09,9.6,6.6,17.1
8152c059acb6adfab5dec37ab1f513a3,9.0,8.0,17.0
7abf103f8291c494b9b6eefe32c9fde8,9.6,6.3,17.1
d18babddc98f52c2ac352711f80df061,12.3,3.9,4.4
4937159d8749faa6ebb3bc3be992dc03,9.6,6.6,16.8
cecbcec32f5a86c195ed815829561e02,9.8,6.5,17.1
8012248d644ac31f5c595708f683248e,9.6,6.6,17.3
564172fbadb5e1c194bcf7a7e141a247,9.7,6.4,17.4
682123bdd164bd2674e7ad10f38bbc0c,7.2,5.0,16.1
5e4c0205574d620d9dafa93ba8611dab,7.3,4.9,16.0
72f85462163e8ce381335fce64d48310,3.0,11.0,3.0
2e4c6547004b2fffcaf4a9c06c7e29d5,8.0,19.0,5.0
da092775b7ff7ce3c513b201ee882bcb,4.3,17.9,6.6
8583721554768287dc8d6ce0bdb6b0a2,10.0,7.0,17.0
90f6f3f2fe07d7712075155b863bf960,12.3,3.9,4.4
2c97188a15435882b8f3cefcb5dba6e1,7.0,16.0,5.0
0e7d524c7af9db83b8cddc1d880b6a8b,13.9,6.2,17.2
2762cd55f544ebd069ab47f9fa1d5620,15.1,6.0,23.2
9703520eac9ba3b6c8fb7abc45eda453,12.8,6.7,20.0
f41bf39c648bf48a3d4da880147e101f,8.0,3.0,15.0
57c640753651e9cf8f9ff67b72304b36,21.0,8.0,18.0
57dd5b6ed2be7f003e5e9dab72a72b64,14.0,4.0,16.0
96da29608398804525a7d12297f5d6a2,15.4,21.6,14.6
6c5a565de315ad08c3132855e661e344,4.1,3.9,6.4
67b939a567ee86d5c15625bc168e5545,14.0,35.0,14.0
fbb6e356ab035309907fc6f47026ccb3,9.8,6.9,15.2
6e8634ff0125ebd78aadbb6b737650c0,64.3,42.5,43.0
7817be534bb2aad41034c081252789f2,17.1,9.3,29.1
72543eda6ab13aba2fac3270a33ac07f,15.0,6.6,9.3
c7f7953413deeb0d9b91f4fd10662bc4,17.8,8.3,21.1
b510eb354ff20b2ac08eb4f9ebe22479,17.8,8.3,21.1
8ae0901c60ca4a79d86b0955e43b48a8,8.1,16.9,7.1
